start,Cmaj7,C-7,C-7b5,C7,Dbmaj7,Db-7,Db-7b5,Db7,Dmaj7,D-7,D-7b5,D7,Ebmaj7,Eb-7,Eb-7b5,Eb7,Emaj7,E-7,E-7b5,E7,Fmaj7,F-7,F-7b5,F7,Gbmaj7,Gb-7,Gb-7b5,Gb7,Gmaj7,G-7,G-7b5,G7,Abmaj7,Ab-7,Ab-7b5,Ab7,Amaj7,A-7,A-7b5,A7,Bbmaj7,Bb-7,Bb-7b5,Bb7,Bmaj7,B-7,B-7b5,B7
G-7b5,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.5083557910539883,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.02754465521849277,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954
G7,0.06114652062154018,0.08076546018093526,0.0097401280973972,0.3564689489019104,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0250035987903344,0.0250035987903344,0.0097401280973972,0.033941869627504596,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.018324751094156447,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972,0.0097401280973972
Abmaj7,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.016987731239329132,0.014060112510649475,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.03567061958362422,0.013197908832677794,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.03567061958362422,0.010236218802056857,0.019258079546524764,0.011625275878077514,0.010236218802056857,0.010236218802056857,0.016987731239329132,0.010236218802056857,0.013197908832677794,0.019258079546524764,0.010236218802056857,0.010236218802056857,0.02050004310690527,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.3937297874025138,0.010236218802056857,0.03158844462555238,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857
Ab-7,0.009394709948206336,0.009394709948206336,0.009394709948206336,0.009394709948206336,0.009394709948206336,0.044138699170949265,0.009394709948206336,0.4293776908547384,0.009394709948206336,0.009394709948206336,0.009394709948206336,0.009394709948206336,0.009394709948206336,0.012904245349870483,0.009394709948206336,0.02411688593287453,0.012904245349870483,0.009394709948206336,0.009394709948206336,0.009394709948206336,0.009394709948206336,0.009394709948206336,0.009394709948206336,0.009394709948206336,0.009394709948206336,0.009394709948206336,0.009394709948206336,0.017674892946087713,0.009394709948206336,0.009394709948206336,0.009394709948206336,0.05897805653448187,0.009394709948206336,0.009394709948206336,0.009394709948206336,0.009394709948206336,0.009394709948206336,0.009394709948206336,0.009394709948206336,0.009394709948206336,0.009394709948206336,0.009394709948206336,0.02411688593287453,0.009394709948206336,0.009394709948206336,0.009394709948206336,0.009394709948206336,0.009394709948206336
Ab-7b5,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.5083557910539883,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.02754465521849277,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954,0.010089120733206954
Ab7,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.06114652062154017,0.08076546018093525,0.009740128097397199,0.3564689489019103,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.025003598790334394,0.025003598790334394,0.009740128097397199,0.03394186962750459,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.018324751094156443,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199
Amaj7,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.016987731239329132,0.014060112510649475,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.03567061958362422,0.013197908832677794,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.03567061958362422,0.010236218802056857,0.019258079546524764,0.011625275878077514,0.010236218802056857,0.010236218802056857,0.016987731239329132,0.010236218802056857,0.013197908832677794,0.019258079546524764,0.010236218802056857,0.010236218802056857,0.02050004310690527,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.010236218802056857,0.3937297874025138,0.010236218802056857,0.03158844462555238
A-7,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.04413869917094926,0.009394709948206334,0.42937769085473837,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.01290424534987048,0.009394709948206334,0.024116885932874525,0.01290424534987048,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.01767489294608771,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.058978056534481856,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.024116885932874525,0.009394709948206334
A-7b5,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.5083557910539883,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.027544655218492767,0.010089120733206952,0.010089120733206952,0.010089120733206952,0.010089120733206952
A7,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.06114652062154017,0.08076546018093525,0.009740128097397199,0.3564689489019103,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.025003598790334394,0.025003598790334394,0.009740128097397199,0.03394186962750459,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.018324751094156443,0.009740128097397199,0.009740128097397199,0.009740128097397199
Bbmaj7,0.010236218802056864,0.393729787402514,0.010236218802056864,0.031588444625552395,0.010236218802056864,0.010236218802056864,0.010236218802056864,0.010236218802056864,0.010236218802056864,0.010236218802056864,0.010236218802056864,0.010236218802056864,0.01698773123932914,0.014060112510649484,0.010236218802056864,0.010236218802056864,0.010236218802056864,0.010236218802056864,0.010236218802056864,0.010236218802056864,0.010236218802056864,0.010236218802056864,0.010236218802056864,0.03567061958362424,0.013197908832677801,0.010236218802056864,0.010236218802056864,0.010236218802056864,0.010236218802056864,0.03567061958362424,0.010236218802056864,0.019258079546524774,0.011625275878077521,0.010236218802056864,0.010236218802056864,0.01698773123932914,0.010236218802056864,0.013197908832677801,0.019258079546524774,0.010236218802056864,0.010236218802056864,0.020500043106905282,0.010236218802056864,0.010236218802056864,0.010236218802056864,0.010236218802056864,0.010236218802056864,0.010236218802056864
Bb-7,0.009394709948206334,0.009394709948206334,0.024116885932874525,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.04413869917094926,0.009394709948206334,0.42937769085473837,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.01290424534987048,0.009394709948206334,0.024116885932874525,0.01290424534987048,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.01767489294608771,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.058978056534481856,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334
Bb-7b5,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.5083557910539882,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.01008912073320695,0.027544655218492763
Bb7,0.018324751094156443,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.06114652062154017,0.08076546018093525,0.009740128097397199,0.3564689489019103,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.025003598790334394,0.025003598790334394,0.009740128097397199,0.03394186962750459,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199,0.009740128097397199
Bmaj7,0.010236218802056862,0.010236218802056862,0.010236218802056862,0.010236218802056862,0.010236218802056862,0.39372978740251396,0.010236218802056862,0.031588444625552395,0.010236218802056862,0.010236218802056862,0.010236218802056862,0.010236218802056862,0.010236218802056862,0.010236218802056862,0.010236218802056862,0.010236218802056862,0.01698773123932914,0.014060112510649482,0.010236218802056862,0.010236218802056862,0.010236218802056862,0.010236218802056862,0.010236218802056862,0.010236218802056862,0.010236218802056862,0.010236218802056862,0.010236218802056862,0.03567061958362424,0.0131979088326778,0.010236218802056862,0.010236218802056862,0.010236218802056862,0.010236218802056862,0.03567061958362424,0.010236218802056862,0.019258079546524774,0.01162527587807752,0.010236218802056862,0.010236218802056862,0.01698773123932914,0.010236218802056862,0.0131979088326778,0.019258079546524774,0.010236218802056862,0.010236218802056862,0.02050004310690528,0.010236218802056862,0.010236218802056862
B-7,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.024116885932874525,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.04413869917094926,0.009394709948206334,0.42937769085473837,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.01290424534987048,0.009394709948206334,0.024116885932874525,0.01290424534987048,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.01767489294608771,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.058978056534481856,0.009394709948206334,0.009394709948206334,0.009394709948206334,0.009394709948206334
B-7b5,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.02754465521849276,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.5083557910539881,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948,0.010089120733206948
B7,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.01832475109415644,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.061146520621540155,0.08076546018093524,0.009740128097397197,0.3564689489019102,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.025003598790334387,0.025003598790334387,0.009740128097397197,0.03394186962750458,0.009740128097397197,0.009740128097397197,0.009740128097397197,0.009740128097397197
